Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","10/04/2021 21:53 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=H02MqJ
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
1986,-,-,Finland,FIN,500,0,0,,0,0
1986,-,-,France,FRA,180258,0,0,,0,0
1986,-,-,Gabon,GAB,100,0,0,,0,0
1986,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,100000,0,0,,0,0
1986,-,-,Germany,DEU,547900,0,0,,0,0
1986,-,-,Ghana,GHA,160,0,0,,0,0
1986,-,-,Greece,GRC,3280,0,0,,0,0
1986,-,-,Guatemala,GTM,12000,0,0,,0,0
1986,-,-,"China, Hong Kong SAR",HKG,8000,0,0,,0,0
1986,-,-,Honduras,HND,68000,0,0,,0,0
1986,-,-,"Cote d'Ivoire",CIV,880,0,0,,0,0
1986,-,-,India,IND,6440,0,0,,0,0
1986,-,-,Indonesia,IDN,4020,0,0,,0,0
1986,-,-,Ireland,IRL,600,0,0,,0,0
1986,-,-,"Iran (Islamic Rep. of)",IRN,2590000,0,0,,0,0
1986,-,-,Iraq,IRQ,111000,0,0,,0,0
1986,-,-,Italy,ITA,21505,0,0,,0,0
1986,-,-,Japan,JPN,5016,0,0,,0,0
1986,-,-,Kenya,KEN,8040,0,0,,0,0
1986,-,-,Liberia,LBR,250,0,0,,0,0
1986,-,-,Lebanon,LBN,5920,0,0,,0,0
1986,-,-,Lesotho,LSO,11500,0,0,,0,0
1986,-,-,"China, Macao SAR",MAC,600,0,0,,0,0
1986,-,-,Mexico,MEX,175100,0,0,,0,0
1986,-,-,Mali,MLI,50,0,0,,0,0
1986,-,-,Malaysia,MYS,99000,0,0,,0,0
1986,-,-,Malawi,MWI,100000,0,0,,0,0
1986,-,-,Morocco,MAR,800,0,0,,0,0
1986,-,-,Mozambique,MOZ,660,0,0,,0,0
1986,-,-,Nepal,NPL,13800,0,0,,0,0
1986,-,-,Netherlands,NLD,16000,0,0,,0,0
1986,-,-,Nicaragua,NIC,8280,0,0,,0,0
1986,-,-,Nigeria,NGA,4760,0,0,,0,0
1986,-,-,Norway,NOR,13200,0,0,,0,0
1986,-,-,"New Zealand",NZL,4400,0,0,,0,0
1986,-,-,Pakistan,PAK,2882100,0,0,,0,0
1986,-,-,Panama,PAN,1270,0,0,,0,0
1986,-,-,Paraguay,PRY,60,0,0,,0,0
1986,-,-,Peru,PER,600,0,0,,0,0
1986,-,-,Philippines,PHL,13830,0,0,,0,0
1986,-,-,"Papua New Guinea",PNG,11290,0,0,,0,0
1986,-,-,Portugal,PRT,800,0,0,,0,0
1986,-,-,Rwanda,RWA,19400,0,0,,0,0
1986,-,-,"El Salvador",SLV,310,0,0,,0,0
1986,-,-,"Saudi Arabia",SAU,202100,0,0,,0,0
1986,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,2180,0,0,,0,0
1986,-,-,Senegal,SEN,5510,0,0,,0,0
1986,-,-,Singapore,SGP,60,0,0,,0,0
1986,-,-,"Sierra Leone",SLE,170,0,0,,0,0
1986,-,-,Somalia,SOM,700000,0,0,,0,0
1986,-,-,Spain,ESP,10200,0,0,,0,0
1986,-,-,"Viet Nam",VNM,27200,0,0,,0,0
1986,-,-,Sudan,SDN,974200,0,0,,0,0
1986,-,-,Eswatini,SWZ,12130,0,0,,0,0
1986,-,-,Sweden,SWE,120000,0,0,,0,0
1986,-,-,Switzerland,CHE,31343,0,0,,0,0
1986,-,-,"Syrian Arab Rep.",SYR,1330,0,0,,0,0
1986,-,-,"United Rep. of Tanzania",TZA,223500,0,0,,0,0
1986,-,-,Thailand,THA,119920,0,0,,0,0
1986,-,-,Togo,TGO,2610,0,0,,0,0
1986,-,-,Turkey,TUR,1920,0,0,,0,0
1986,-,-,Uganda,UGA,144060,0,0,,0,0
1986,-,-,Uruguay,URY,70,0,0,,0,0
1986,-,-,"United States of America",USA,398633,0,0,,0,0
1986,-,-,"Venezuela (Bolivarian Republic of)",VEN,1800,0,0,,0,0
1986,-,-,Yemen,YEM,105000,0,0,,0,0
1986,-,-,Zambia,ZMB,138270,0,0,,0,0
1986,-,-,Zimbabwe,ZWE,65180,0,0,,0,0
1986,-,-,"Unknown ",,605400,0,0,,0,0
1987,-,-,Algeria,DZA,167000,0,0,,0,0
1987,-,-,Angola,AGO,91210,0,0,,0,0
1987,-,-,Egypt,EGY,1150,0,0,,0,0
1987,-,-,Argentina,ARG,13580,0,0,,0,0
1987,-,-,Australia,AUS,87600,0,0,,0,0
1987,-,-,Austria,AUT,41228,0,0,,0,0
1987,-,-,Bahrain,BHR,2360,0,0,,0,0
1987,-,-,Burundi,BDI,267500,0,0,,0,0
1987,-,-,Belgium,BEL,22000,0,0,,0,0
1987,-,-,Benin,BEN,3050,0,0,,0,0
1987,-,-,"Burkina Faso",BFA,270,0,0,,0,0
1987,-,-,"Bolivia (Plurinational State of)",BOL,170,0,0,,0,0
1987,-,-,Botswana,BWA,5300,0,0,,0,0
1987,-,-,Brazil,BRA,5280,0,0,,0,0
1987,-,-,Belize,BLZ,10000,0,0,,0,0
1987,-,-,Canada,CAN,104843,0,0,,0,0
1987,-,-,"Central African Rep.",CAF,4250,0,0,,0,0
1987,-,-,China,CHN,280600,0,0,,0,0
1987,-,-,Cameroon,CMR,59190,0,0,,0,0
1987,-,-,Congo,COG,2120,0,0,,0,0
1987,-,-,"Dem. Rep. of the Congo",COD,320000,0,0,,0,0
1987,-,-,Colombia,COL,680,0,0,,0,0
1987,-,-,"Costa Rica",CRI,31600,0,0,,0,0
1987,-,-,Cuba,CUB,2000,0,0,,0,0
1987,-,-,Denmark,DNK,30000,0,0,,0,0
1987,-,-,Djibouti,DJI,13140,0,0,,0,0
1987,-,-,"Dominican Rep.",DOM,5000,0,0,,0,0
1987,-,-,Ecuador,ECU,710,0,0,,0,0
1987,-,-,Ethiopia,ETH,310500,0,0,,0,0
1987,-,-,Finland,FIN,800,0,0,,0,0
1987,-,-,France,FRA,179306,0,0,,0,0
1987,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,100000,0,0,,0,0
1987,-,-,Germany,DEU,596200,0,0,,0,0
1987,-,-,Ghana,GHA,150,0,0,,0,0
1987,-,-,Greece,GRC,4630,0,0,,0,0
1987,-,-,Guatemala,GTM,12000,0,0,,0,0
1987,-,-,"China, Hong Kong SAR",HKG,9530,0,0,,0,0
1987,-,-,Honduras,HND,63000,0,0,,0,0
1987,-,-,"Cote d'Ivoire",CIV,800,0,0,,0,0
1987,-,-,India,IND,6720,0,0,,0,0
1987,-,-,Indonesia,IDN,2450,0,0,,0,0
1987,-,-,Ireland,IRL,540,0,0,,0,0
1987,-,-,"Iran (Islamic Rep. of)",IRN,2760000,0,0,,0,0
1987,-,-,Iraq,IRQ,1000,0,0,,0,0
1987,-,-,Italy,ITA,20413,0,0,,0,0
1987,-,-,Japan,JPN,5601,0,0,,0,0
1987,-,-,Kenya,KEN,10220,0,0,,0,0
1987,-,-,"Rep. of Korea",KOR,60,0,0,,0,0
1987,-,-,"Lao People's Dem. Rep.",LAO,80,0,0,,0,0
1987,-,-,Liberia,LBR,170,0,0,,0,0
1987,-,-,Lebanon,LBN,5900,0,0,,0,0
1987,-,-,Lesotho,LSO,4000,0,0,,0,0
1987,-,-,"China, Macao SAR",MAC,500,0,0,,0,0
1987,-,-,Mauritania,MRT,50,0,0,,0,0
1987,-,-,Mexico,MEX,177090,0,0,,0,0
1987,-,-,Mali,MLI,50,0,0,,0,0
1987,-,-,Malaysia,MYS,99420,0,0,,0,0
1987,-,-,Malawi,MWI,401640,0,0,,0,0
1987,-,-,Morocco,MAR,800,0,0,,0,0
1987,-,-,Mozambique,MOZ,400,0,0,,0,0
1987,-,-,Nepal,NPL,14800,0,0,,0,0
1987,-,-,Netherlands,NLD,24000,0,0,,0,0
1987,-,-,Nicaragua,NIC,9000,0,0,,0,0
1987,-,-,Nigeria,NGA,5100,0,0,,0,0
1987,-,-,Norway,NOR,15000,0,0,,0,0
1987,-,-,"New Zealand",NZL,4200,0,0,,0,0
1987,-,-,Pakistan,PAK,3159000,0,0,,0,0
1987,-,-,Panama,PAN,1600,0,0,,0,0
1987,-,-,Paraguay,PRY,50,0,0,,0,0
1987,-,-,Peru,PER,640,0,0,,0,0
1987,-,-,Philippines,PHL,13170,0,0,,0,0
1987,-,-,"Papua New Guinea",PNG,9620,0,0,,0,0
1987,-,-,Portugal,PRT,800,0,0,,0,0
1987,-,-,Rwanda,RWA,19470,0,0,,0,0
1987,-,-,"El Salvador",SLV,300,0,0,,0,0
1987,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,1400,0,0,,0,0
1987,-,-,Senegal,SEN,5180,0,0,,0,0
1987,-,-,Singapore,SGP,320,0,0,,0,0
1987,-,-,"Sierra Leone",SLE,90,0,0,,0,0
1987,-,-,Somalia,SOM,840100,0,0,,0,0
1987,-,-,Spain,ESP,9200,0,0,,0,0
1987,-,-,"Viet Nam",VNM,25000,0,0,,0,0
1987,-,-,Sudan,SDN,807070,0,0,,0,0
1987,-,-,Eswatini,SWZ,14550,0,0,,0,0
1987,-,-,Sweden,SWE,130000,0,0,,0,0
1987,-,-,Switzerland,CHE,31707,0,0,,0,0
1987,-,-,"United Rep. of Tanzania",TZA,266200,0,0,,0,0
1987,-,-,Thailand,THA,112740,0,0,,0,0
1987,-,-,Togo,TGO,3460,0,0,,0,0
1987,-,-,Turkey,TUR,2200,0,0,,0,0
1987,-,-,Uganda,UGA,88670,0,0,,0,0
1987,-,-,Uruguay,URY,110,0,0,,0,0
1987,-,-,"United States of America",USA,365726,0,0,,0,0
1987,-,-,"Venezuela (Bolivarian Republic of)",VEN,1900,0,0,,0,0
1987,-,-,Yemen,YEM,73000,0,0,,0,0
1987,-,-,Zambia,ZMB,144100,0,0,,0,0
1987,-,-,Zimbabwe,ZWE,123610,0,0,,0,0
1987,-,-,"Unknown ",,459400,0,0,,0,0
1988,-,-,Algeria,DZA,170000,0,0,,0,0
1988,-,-,Angola,AGO,90350,0,0,,0,0
1988,-,-,Egypt,EGY,1620,0,0,,0,0
1988,-,-,Argentina,ARG,13578,0,0,,0,0
1988,-,-,Australia,AUS,90970,0,0,,0,0
1988,-,-,Austria,AUT,39830,0,0,,0,0
1988,-,-,Bahrain,BHR,50,0,0,,0,0
1988,-,-,Burundi,BDI,267500,0,0,,0,0
1988,-,-,Belgium,BEL,23117,0,0,,0,0
1988,-,-,Benin,BEN,1176,0,0,,0,0
1988,-,-,"Burkina Faso",BFA,260,0,0,,0,0
1988,-,-,"Bolivia (Plurinational State of)",BOL,220,0,0,,0,0
1988,-,-,Botswana,BWA,2325,0,0,,0,0
1988,-,-,Brazil,BRA,5332,0,0,,0,0
1988,-,-,Belize,BLZ,30100,0,0,,0,0
1988,-,-,Canada,CAN,116434,0,0,,0,0
1988,-,-,"Central African Rep.",CAF,3148,0,0,,0,0
1988,-,-,China,CHN,284300,0,0,,0,0
1988,-,-,Chile,CHL,300,0,0,,0,0
1988,-,-,Cameroon,CMR,51160,0,0,,0,0
1988,-,-,Congo,COG,2160,0,0,,0,0
1988,-,-,"Dem. Rep. of the Congo",COD,340675,0,0,,0,0
1988,-,-,Colombia,COL,720,0,0,,0,0
1988,-,-,"Costa Rica",CRI,278800,0,0,,0,0
1988,-,-,Cuba,CUB,2000,0,0,,0,0
1988,-,-,Cyprus,CYP,60,0,0,,0,0
1988,-,-,Denmark,DNK,27310,0,0,,0,0
1988,-,-,Djibouti,DJI,1272,0,0,,0,0
1988,-,-,"Dominican Rep.",DOM,4686,0,0,,0,0
1988,-,-,Ecuador,ECU,755,0,0,,0,0
1988,-,-,Ethiopia,ETH,679532,0,0,,0,0
1988,-,-,Finland,FIN,1065,0,0,,0,0
1988,-,-,France,FRA,183946,0,0,,0,0
1988,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,39755,0,0,,0,0
1988,-,-,Germany,DEU,610200,0,0,,0,0
1988,-,-,Ghana,GHA,140,0,0,,0,0
1988,-,-,Greece,GRC,8262,0,0,,0,0
1988,-,-,Guatemala,GTM,223100,0,0,,0,0
1988,-,-,"China, Hong Kong SAR",HKG,15359,0,0,,0,0
1988,-,-,Honduras,HND,237100,0,0,,0,0
1988,-,-,"Cote d'Ivoire",CIV,800,0,0,,0,0
1988,-,-,India,IND,6645,0,0,,0,0
1988,-,-,Indonesia,IDN,2434,0,0,,0,0
1988,-,-,Ireland,IRL,480,0,0,,0,0
1988,-,-,"Iran (Islamic Rep. of)",IRN,2850000,0,0,,0,0
1988,-,-,Italy,ITA,19260,0,0,,0,0
1988,-,-,Japan,JPN,6110,0,0,,0,0
1988,-,-,Kenya,KEN,12810,0,0,,0,0
1988,-,-,"Rep. of Korea",KOR,120,0,0,,0,0
1988,-,-,Liberia,LBR,80,0,0,,0,0
1988,-,-,Lebanon,LBN,4420,0,0,,0,0
1988,-,-,Lesotho,LSO,4230,0,0,,0,0
1988,-,-,"China, Macao SAR",MAC,440,0,0,,0,0
1988,-,-,Mexico,MEX,356400,0,0,,0,0
1988,-,-,Mali,MLI,50,0,0,,0,0
1988,-,-,Malaysia,MYS,104553,0,0,,0,0
1988,-,-,Malawi,MWI,628133,0,0,,0,0
1988,-,-,Morocco,MAR,800,0,0,,0,0
1988,-,-,Mozambique,MOZ,390,0,0,,0,0
1988,-,-,Nepal,NPL,15800,0,0,,0,0
1988,-,-,Netherlands,NLD,25963,0,0,,0,0
1988,-,-,Nicaragua,NIC,16000,0,0,,0,0
1988,-,-,Nigeria,NGA,5173,0,0,,0,0
1988,-,-,Norway,NOR,10952,0,0,,0,0
1988,-,-,"New Zealand",NZL,4150,0,0,,0,0
1988,-,-,Pakistan,PAK,3257577,0,0,,0,0
1988,-,-,Panama,PAN,1992,0,0,,0,0
1988,-,-,Paraguay,PRY,50,0,0,,0,0
1988,-,-,Peru,PER,654,0,0,,0,0
1988,-,-,Philippines,PHL,21109,0,0,,0,0
1988,-,-,"Papua New Guinea",PNG,9241,0,0,,0,0
1988,-,-,Portugal,PRT,789,0,0,,0,0
1988,-,-,Rwanda,RWA,22202,0,0,,0,0
1988,-,-,"El Salvador",SLV,20350,0,0,,0,0
1988,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,850,0,0,,0,0
1988,-,-,Senegal,SEN,5203,0,0,,0,0
1988,-,-,Singapore,SGP,320,0,0,,0,0
1988,-,-,"Sierra Leone",SLE,60,0,0,,0,0
1988,-,-,Somalia,SOM,834000,0,0,,0,0
1988,-,-,Spain,ESP,8691,0,0,,0,0
1988,-,-,"Viet Nam",VNM,27000,0,0,,0,0
1988,-,-,Sudan,SDN,745000,0,0,,0,0
1988,-,-,Eswatini,SWZ,29430,0,0,,0,0
1988,-,-,Sweden,SWE,139783,0,0,,0,0
1988,-,-,Switzerland,CHE,31949,0,0,,0,0
1988,-,-,"Syrian Arab Rep.",SYR,280,0,0,,0,0
1988,-,-,"United Rep. of Tanzania",TZA,265154,0,0,,0,0
1988,-,-,Thailand,THA,107799,0,0,,0,0
1988,-,-,Togo,TGO,3422,0,0,,0,0
1988,-,-,Turkey,TUR,4450,0,0,,0,0
1988,-,-,Uganda,UGA,103102,0,0,,0,0
1988,-,-,Uruguay,URY,110,0,0,,0,0
1988,-,-,"United States of America",USA,377769,0,0,,0,0
1988,-,-,"Venezuela (Bolivarian Republic of)",VEN,2007,0,0,,0,0
1988,-,-,Yemen,YEM,78157,0,0,,0,0
1988,-,-,Zambia,ZMB,143568,0,0,,0,0
1988,-,-,Zimbabwe,ZWE,174483,0,0,,0,0
1988,-,-,"Unknown ",,5620,0,0,,0,0
1989,-,-,Algeria,DZA,169103,0,0,,0,0
1989,-,-,Angola,AGO,12899,0,0,,0,0
1989,-,-,Egypt,EGY,1740,0,0,,0,0
1989,-,-,Argentina,ARG,12634,0,0,,0,0
1989,-,-,Australia,AUS,97915,0,0,,0,0
1989,-,-,Austria,AUT,39405,0,0,,0,0
1989,-,-,Bahrain,BHR,150,0,0,,0,0
1989,-,-,Burundi,BDI,267455,0,0,,0,0
1989,-,-,Belgium,BEL,25531,0,0,,0,0
1989,-,-,Benin,BEN,858,0,0,,0,0
1989,-,-,"Burkina Faso",BFA,360,0,0,,0,0
1989,-,-,"Bolivia (Plurinational State of)",BOL,270,0,0,,0,0
1989,-,-,Botswana,BWA,1261,0,0,,0,0
1989,-,-,Brazil,BRA,5331,0,0,,0,0
1989,-,-,Belize,BLZ,30150,0,0,,0,0
1989,-,-,Canada,CAN,135752,0,0,,0,0
1989,-,-,"Central African Rep.",CAF,2493,0,0,,0,0
1989,-,-,China,CHN,284300,0,0,,0,0
1989,-,-,Chile,CHL,300,0,0,,0,0
1989,-,-,Cameroon,CMR,48630,0,0,,0,0
1989,-,-,Congo,COG,3401,0,0,,0,0
1989,-,-,"Dem. Rep. of the Congo",COD,340689,0,0,,0,0
1989,-,-,Colombia,COL,700,0,0,,0,0
1989,-,-,"Costa Rica",CRI,278800,0,0,,0,0
1989,-,-,Cuba,CUB,3990,0,0,,0,0
1989,-,-,Denmark,DNK,30726,0,0,,0,0
1989,-,-,Djibouti,DJI,31409,0,0,,0,0
1989,-,-,"Dominican Rep.",DOM,3320,0,0,,0,0
1989,-,-,Ecuador,ECU,757,0,0,,0,0
1989,-,-,Ethiopia,ETH,710166,0,0,,0,0
1989,-,-,"French Guiana",GUF,6601,0,0,,0,0
1989,-,-,Finland,FIN,2000,0,0,,0,0
1989,-,-,France,FRA,180258,0,0,,0,0
1989,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,46014,0,0,,0,0
1989,-,-,Germany,DEU,628500,0,0,,0,0
1989,-,-,Ghana,GHA,80,0,0,,0,0
1989,-,-,Greece,GRC,7490,0,0,,0,0
1989,-,-,Guatemala,GTM,223100,0,0,,0,0
1989,-,-,"China, Hong Kong SAR",HKG,12022,0,0,,0,0
1989,-,-,Honduras,HND,237188,0,0,,0,0
1989,-,-,Hungary,HUN,27000,0,0,,0,0
1989,-,-,"Cote d'Ivoire",CIV,480,0,0,,0,0
1989,-,-,India,IND,9549,0,0,,0,0
1989,-,-,Indonesia,IDN,999,0,0,,0,0
1989,-,-,Ireland,IRL,420,0,0,,0,0
1989,-,-,"Iran (Islamic Rep. of)",IRN,2850000,0,0,,0,0
1989,-,-,Italy,ITA,13893,0,0,,0,0
1989,-,-,Jordan,JOR,130,0,0,,0,0
1989,-,-,Japan,JPN,6479,0,0,,0,0
1989,-,-,Kenya,KEN,12654,0,0,,0,0
1989,-,-,"Rep. of Korea",KOR,230,0,0,,0,0
1989,-,-,Kuwait,KWT,210,0,0,,0,0
1989,-,-,Liberia,LBR,250,0,0,,0,0
1989,-,-,Lebanon,LBN,4350,0,0,,0,0
1989,-,-,Lesotho,LSO,4248,0,0,,0,0
1989,-,-,"China, Macao SAR",MAC,422,0,0,,0,0
1989,-,-,Mauritania,MRT,15000,0,0,,0,0
1989,-,-,Mexico,MEX,356507,0,0,,0,0
1989,-,-,Mali,MLI,50,0,0,,0,0
1989,-,-,Malaysia,MYS,110482,0,0,,0,0
1989,-,-,Malawi,MWI,822503,0,0,,0,0
1989,-,-,Morocco,MAR,303,0,0,,0,0
1989,-,-,Mozambique,MOZ,400,0,0,,0,0
1989,-,-,Nepal,NPL,16850,0,0,,0,0
1989,-,-,Netherlands,NLD,16971,0,0,,0,0
1989,-,-,Nicaragua,NIC,15210,0,0,,0,0
1989,-,-,Nigeria,NGA,3781,0,0,,0,0
1989,-,-,Norway,NOR,18500,0,0,,0,0
1989,-,-,"New Zealand",NZL,4666,0,0,,0,0
1989,-,-,Pakistan,PAK,3275715,0,0,,0,0
1989,-,-,Panama,PAN,1451,0,0,,0,0
1989,-,-,Paraguay,PRY,50,0,0,,0,0
1989,-,-,Peru,PER,691,0,0,,0,0
1989,-,-,Philippines,PHL,26651,0,0,,0,0
1989,-,-,"Papua New Guinea",PNG,7732,0,0,,0,0
1989,-,-,Portugal,PRT,657,0,0,,0,0
1989,-,-,Rwanda,RWA,23290,0,0,,0,0
1989,-,-,"El Salvador",SLV,20730,0,0,,0,0
1989,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,955,0,0,,0,0
1989,-,-,Senegal,SEN,53345,0,0,,0,0
1989,-,-,Singapore,SGP,480,0,0,,0,0
1989,-,-,Somalia,SOM,769630,0,0,,0,0
1989,-,-,Spain,ESP,8676,0,0,,0,0
1989,-,-,"Viet Nam",VNM,23060,0,0,,0,0
1989,-,-,Sudan,SDN,767729,0,0,,0,0
1989,-,-,Eswatini,SWZ,34908,0,0,,0,0
1989,-,-,Sweden,SWE,139783,0,0,,0,0
1989,-,-,Switzerland,CHE,36763,0,0,,0,0
1989,-,-,"United Rep. of Tanzania",TZA,265128,0,0,,0,0
1989,-,-,Thailand,THA,99935,0,0,,0,0
1989,-,-,Togo,TGO,3401,0,0,,0,0
1989,-,-,Turkey,TUR,33067,0,0,,0,0
1989,-,-,"United Arab Emirates",ARE,70,0,0,,0,0
1989,-,-,Uganda,UGA,129961,0,0,,0,0
1989,-,-,Uruguay,URY,110,0,0,,0,0
1989,-,-,"United States of America",USA,411496,0,0,,0,0
1989,-,-,"Venezuela (Bolivarian Republic of)",VEN,2118,0,0,,0,0
1989,-,-,Yemen,YEM,80130,0,0,,0,0
1989,-,-,Zambia,ZMB,137180,0,0,,0,0
1989,-,-,Zimbabwe,ZWE,175350,0,0,,0,0
1989,-,-,"Unknown ",,6358,0,0,,0,0
1990,-,-,Afghanistan,AFG,50,0,0,,0,0
1990,-,-,Algeria,DZA,169110,0,0,,0,0
1990,-,-,Angola,AGO,11557,0,0,,0,0
1990,-,-,Egypt,EGY,1991,0,0,,0,0
1990,-,-,Argentina,ARG,11735,0,0,,0,0
1990,-,-,Australia,AUS,97915,0,0,,0,0
1990,-,-,Austria,AUT,34938,0,0,,0,0
1990,-,-,Bahrain,BHR,1780,0,0,,0,0
1990,-,-,Burundi,BDI,268403,0,0,,0,0
1990,-,-,Belgium,BEL,25911,0,0,,0,0
1990,-,-,Benin,BEN,456,0,0,,0,0
1990,-,-,Bangladesh,BGD,145,0,0,,0,0
1990,-,-,"Burkina Faso",BFA,350,0,0,,0,0
1990,-,-,"Bolivia (Plurinational State of)",BOL,200,0,0,,0,0
1990,-,-,Botswana,BWA,1178,0,0,,0,0
1990,-,-,Brazil,BRA,5335,0,0,,0,0
1990,-,-,Belize,BLZ,30657,0,0,,0,0
1990,-,-,Canada,CAN,154761,0,0,,0,0
1990,-,-,"Central African Rep.",CAF,4284,0,0,,0,0
1990,-,-,China,CHN,287276,0,0,,0,0
1990,-,-,Chile,CHL,58,0,0,,0,0
1990,-,-,Cameroon,CMR,49876,0,0,,0,0
1990,-,-,Congo,COG,2990,0,0,,0,0
1990,-,-,"Dem. Rep. of the Congo",COD,416435,0,0,,0,0
1990,-,-,Colombia,COL,460,0,0,,0,0
1990,-,-,"Costa Rica",CRI,276210,0,0,,0,0
1990,-,-,Cuba,CUB,3988,0,0,,0,0
1990,-,-,Cyprus,CYP,31,0,0,,0,0
1990,-,-,Denmark,DNK,32887,0,0,,0,0
1990,-,-,Djibouti,DJI,77606,0,0,,0,0
1990,-,-,"Dominican Rep.",DOM,1966,0,0,,0,0
1990,-,-,Ecuador,ECU,510,0,0,,0,0
1990,-,-,Ethiopia,ETH,773764,0,0,,0,0
1990,-,-,"French Guiana",GUF,6601,0,0,,0,0
1990,-,-,Finland,FIN,2348,0,0,,0,0
1990,-,-,France,FRA,193000,0,0,,0,0
1990,-,-,Gabon,GAB,417,0,0,,0,0
1990,-,-,Gambia,GMB,77,0,0,,0,0
1990,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,43625,0,0,,0,0
1990,-,-,Germany,DEU,816000,0,0,,0,0
1990,-,-,Ghana,GHA,8123,0,0,,0,0
1990,-,-,Guinea-Bissau,GNB,3004,0,0,,0,0
1990,-,-,Greece,GRC,8488,0,0,,0,0
1990,-,-,Guatemala,GTM,223377,0,0,,0,0
1990,-,-,Guinea,GIN,325000,0,0,,0,0
1990,-,-,"China, Hong Kong SAR",HKG,8161,0,0,,0,0
1990,-,-,Honduras,HND,237100,0,0,,0,0
1990,-,-,Hungary,HUN,45123,0,0,,0,0
1990,-,-,Iceland,ISL,85,0,0,,0,0
1990,-,-,"Cote d'Ivoire",CIV,272281,0,0,,0,0
1990,-,-,India,IND,212743,0,0,,0,0
1990,-,-,Indonesia,IDN,3278,0,0,,0,0
1990,-,-,Ireland,IRL,360,0,0,,0,0
1990,-,-,"Iran (Islamic Rep. of)",IRN,4174401,0,0,,0,0
1990,-,-,Iraq,IRQ,900,0,0,,0,0
1990,-,-,Italy,ITA,10816,0,0,,0,0
1990,-,-,Jordan,JOR,640,0,0,,0,0
1990,-,-,Japan,JPN,6819,0,0,,0,0
1990,-,-,Kenya,KEN,14249,0,0,,0,0
1990,-,-,"Rep. of Korea",KOR,230,0,0,,0,0
1990,-,-,Lebanon,LBN,2550,0,0,,0,0
1990,-,-,Lesotho,LSO,212,0,0,,0,0
1990,-,-,Luxembourg,LUX,687,0,0,,0,0
1990,-,-,"China, Macao SAR",MAC,205,0,0,,0,0
1990,-,-,Mauritania,MRT,60000,0,0,,0,0
1990,-,-,Mexico,MEX,356400,0,0,,0,0
1990,-,-,Mali,MLI,13411,0,0,,0,0
1990,-,-,Malaysia,MYS,14862,0,0,,0,0
1990,-,-,Malawi,MWI,926725,0,0,,0,0
1990,-,-,Morocco,MAR,311,0,0,,0,0
1990,-,-,Mozambique,MOZ,420,0,0,,0,0
1990,-,-,Nepal,NPL,17800,0,0,,0,0
1990,-,-,Netherlands,NLD,17337,0,0,,0,0
1990,-,-,Niger,NER,792,0,0,,0,0
1990,-,-,Nicaragua,NIC,16000,0,0,,0,0
1990,-,-,Nigeria,NGA,3571,0,0,,0,0
1990,-,-,Norway,NOR,19581,0,0,,0,0
1990,-,-,"New Zealand",NZL,4666,0,0,,0,0
1990,-,-,Pakistan,PAK,3255975,0,0,,0,0
1990,-,-,Panama,PAN,1350,0,0,,0,0
1990,-,-,Paraguay,PRY,66,0,0,,0,0
1990,-,-,Peru,PER,724,0,0,,0,0
1990,-,-,Philippines,PHL,19860,0,0,,0,0
1990,-,-,"Papua New Guinea",PNG,7099,0,0,,0,0
1990,-,-,Portugal,PRT,867,0,0,,0,0
1990,-,-,Rwanda,RWA,23601,0,0,,0,0
1990,-,-,"El Salvador",SLV,20300,0,0,,0,0
1990,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,920,0,0,,0,0
1990,-,-,Senegal,SEN,58113,0,0,,0,0
1990,-,-,Singapore,SGP,146,0,0,,0,0
1990,-,-,"Sierra Leone",SLE,125830,0,0,,0,0
1990,-,-,Somalia,SOM,460000,0,0,,0,0
1990,-,-,Spain,ESP,8303,0,0,,0,0
1990,-,-,"Viet Nam",VNM,21150,0,0,,0,0
1990,-,-,Sudan,SDN,1031050,0,0,,0,0
1990,-,-,Eswatini,SWZ,42074,0,0,,0,0
1990,-,-,Sweden,SWE,109654,0,0,,0,0
1990,-,-,Switzerland,CHE,40943,0,0,,0,0
